date,close,adjusting_price,rate_change,order_matching_volume,order_matching_value,block_trade_volume,block_trade_value,open,high,low
12/09/2024,22.5,--,-0.45(-1.96 %),"339,700",7.69,0,0,22.8,22.95,22.4
11/09/2024,22.95,--,-0.45(-1.92 %),"320,800",7.39,0,0,23.4,23.4,22.8
10/09/2024,23.4,--,-0.2(-0.85 %),"215,000",5.05,0,0,23.3,23.8,23.3
09/09/2024,23.6,--,-0.2(-0.84 %),"104,700",2.47,0,0,23.5,23.9,23.45
06/09/2024,23.8,--,0(0.00 %),"90,500",2.14,0,0,23.8,23.8,23.3
05/09/2024,23.8,--,-0.15(-0.63 %),"92,100",2.2,0,0,24.5,24.5,23.75
04/09/2024,23.95,--,-0.3(-1.24 %),"101,400",2.41,0,0,23.85,23.95,23.7
30/08/2024,24.25,--,0(0.00 %),"46,900",1.14,0,0,24.3,24.3,24.25
29/08/2024,24.25,--,-0.15(-0.61 %),"68,600",1.67,0,0,24.25,24.4,24.2
28/08/2024,24.4,--,-0.2(-0.81 %),"111,000",2.72,0,0,24.5,24.7,24.35
27/08/2024,24.6,--,0.2(0.82 %),"140,600",3.44,0,0,24.4,24.6,24.4
26/08/2024,24.4,--,-0.65(-2.59 %),"147,700",3.65,0,0,24.85,25.1,24.4
23/08/2024,25.05,--,0(0.00 %),"75,300",1.88,0,0,25,25.1,24.8
22/08/2024,25.05,--,0.35(1.42 %),"427,700",10.88,0,0,25.35,26,24.7
21/08/2024,24.7,--,-0.1(-0.40 %),"76,900",1.9,0,0,24.5,24.85,24.5
20/08/2024,24.8,--,0.25(1.02 %),"84,000",2.07,0,0,24.5,24.8,24.5
19/08/2024,24.55,--,0(0.00 %),"80,700",1.98,0,0,24.6,24.65,24.5
16/08/2024,24.55,--,0.25(1.03 %),"116,500",2.86,0,0,24.5,24.7,24.3
15/08/2024,24.3,--,0.7(2.97 %),"443,500",10.66,0,0,23.8,24.3,23.5
14/08/2024,23.6,--,0(0.00 %),"99,200",2.34,0,0,23.6,23.7,23.5
13/08/2024,23.6,--,0.1(0.43 %),"57,300",1.35,0,0,23.4,23.8,23.4
12/08/2024,23.5,--,0.15(0.64 %),"181,700",4.27,0,0,23.5,23.6,23.25
09/08/2024,23.35,--,0(0.00 %),"133,900",3.12,0,0,23.35,23.5,23.25
08/08/2024,23.35,--,0.05(0.21 %),"78,500",1.82,0,0,23.2,23.4,23.1
07/08/2024,23.3,--,0.05(0.22 %),"97,200",2.25,0,0,23.2,23.4,23
06/08/2024,23.25,--,0.55(2.42 %),"59,100",1.36,0,0,23.2,23.25,22.7
05/08/2024,22.7,--,-1.1(-4.62 %),"376,000",8.55,0,0,23.05,23.5,22.2
02/08/2024,23.8,--,0.2(0.85 %),"109,600",2.58,0,0,23.55,23.8,23.25
01/08/2024,23.6,--,-0.85(-3.48 %),"215,800",5.16,0,0,24.45,24.45,23.35
31/07/2024,24.45,--,0(0.00 %),"95,100",2.32,0,0,24.35,24.6,24
30/07/2024,24.45,--,-0.05(-0.20 %),"65,300",1.59,0,0,24.5,24.6,24.2
